,Product,Price,Links,Brand,Os,Ram,Memory
843,"Samsung Galaxy M35 5G (Moonlight Blue,8GB RAM,128GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+ | Vapour Cooling Chamber | 6000mAh Battery | 120Hz Super AMOLED Display| Without Charger","21,499",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNTYxMTY4NjY4NDM2ODM2OjE3MjQzOTg0ODg6c3BfbXRmOjMwMDI5Nzk3MzM4ODgzMjo6MDo6&url=%2FSamsung-Moonlight-Storage-Corning-Gorilla%2Fdp%2FB0D813HQFN%2Fref%3Dsr_1_107_sspa%3Fcrid%3D1UO0Z6YYHREBN%26dib%3DeyJ2IjoiMSJ9.iPQ7g8kSFH6AZGxuc6S5gEgOqfxXsYfG8NakPEDPsML96QbwP2hzGO0BkwlvDtgqChWHPlc0RiJWO5CLSKZJsxZ-soISgv2GSDBQR7PG0TznpvcULuw9Cwfq80AWj5Md8v4NUbCmpzYxEwAv9SWtm5nGseouuJ0sssO2_iNc9UJ-7qQc2bzxonXWQ_1d66ttc_LjU2rLAykaS81O69P563c1hSVG8UencEQfrIJG5jc.lNl8r3Y_d-8bB33lZJDR5pkkMzPNRJnIpgSNdFTuv9c%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1724398488%26sprefix%3Dphone%252Caps%252C229%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Samsung,Android 14,8 GB,128 GB
844,"Samsung Galaxy M35 5G (Moonlight Blue,8GB RAM,128GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+ | Vapour Cooling Chamber | 6000mAh Battery | 120Hz Super AMOLED Display| Without Charger","21,499",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo5NzMzNDk2NzQ1OTk5NTk6MTcyNDM5ODU2MzpzcF9idGY6MzAwMjk3OTczMzg4ODMyOjowOjo&url=%2FSamsung-Moonlight-Storage-Corning-Gorilla%2Fdp%2FB0D813HQFN%2Fref%3Dsr_1_373_sspa%3Fcrid%3D1UO0Z6YYHREBN%26keywords%3Dphones%26qid%3D1724398563%26sprefix%3Dphone%252Caps%252C229%26sr%3D8-373-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Samsung,Android 14,8 GB,128 GB
845,Apple iPhone 14 (128 GB) - (Product) RED,"62,600",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDU2MjEzOTE2ODM1MDkwOjE3MjQzOTg0ODM6c3BfYnRmOjIwMTExMjExMjQ3Mzk4OjowOjo&url=%2FApple-iPhone-128GB-Product-RED%2Fdp%2FB0BDJVSDMY%2Fref%3Dsr_1_102_sspa%3Fcrid%3D1UO0Z6YYHREBN%26dib%3DeyJ2IjoiMSJ9.7DcXJhtXFYKwOc4odBoVew82vdad9Ajv3KIQMEON2Jap8HLEm63mHbc88M21PqugwomDMbu_ZG3vpWMDJ4ReZOSxdWVNbgOP2mpwaC7NAQ35bTK0noBc_VHyPe3dohO8Bh4KSwBmOywz66ft_qDTrbhPvzR7V5nz2RxKTXVQxKvdH9W4r2YLp_dtMsGn1B-s8nEUK8gUPfEs1RuBiFBp2bGA4aAG3ATgRAG7rtz0dtM.p1it8niZqhSW5ZXExyiE2peWKgUzwEErW0VRSGwRg9s%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1724398483%26sprefix%3Dphone%252Caps%252C229%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Apple,iOS,,128 GB
846,Apple iPhone 14 (128 GB) - (Product) RED,"62,600",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo5NzMzNDk2NzQ1OTk5NTk6MTcyNDM5ODU2MzpzcF9idGY6MjAxMTEyMTEyNDczOTg6OjA6Og&url=%2FApple-iPhone-128GB-Product-RED%2Fdp%2FB0BDJVSDMY%2Fref%3Dsr_1_374_sspa%3Fcrid%3D1UO0Z6YYHREBN%26keywords%3Dphones%26qid%3D1724398563%26sprefix%3Dphone%252Caps%252C229%26sr%3D8-374-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Apple,iOS,,128 GB
847,"Redmi Note 13 Pro (Arctic White, 8GB RAM, 128GB Storage) | 1.5K AMOLED | 200MP Hi-Res Camera | Flagship 4nm SD 7s Gen 2 | 67W TurboCharge","24,999",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNTYxMTY4NjY4NDM2ODM2OjE3MjQzOTg0ODg6c3BfYXRmX25leHQ6MzAwMTUyODEwNzQ0NzMyOjowOjo&url=%2FRedmi-Arctic-Storage-Flagship-TurboCharge%2Fdp%2FB0CRQFGKXG%2Fref%3Dsr_1_98_sspa%3Fcrid%3D1UO0Z6YYHREBN%26dib%3DeyJ2IjoiMSJ9.iPQ7g8kSFH6AZGxuc6S5gEgOqfxXsYfG8NakPEDPsML96QbwP2hzGO0BkwlvDtgqChWHPlc0RiJWO5CLSKZJsxZ-soISgv2GSDBQR7PG0TznpvcULuw9Cwfq80AWj5Md8v4NUbCmpzYxEwAv9SWtm5nGseouuJ0sssO2_iNc9UJ-7qQc2bzxonXWQ_1d66ttc_LjU2rLAykaS81O69P563c1hSVG8UencEQfrIJG5jc.lNl8r3Y_d-8bB33lZJDR5pkkMzPNRJnIpgSNdFTuv9c%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1724398488%26sprefix%3Dphone%252Caps%252C229%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Redmi,Android 13.0,8 GB,128 GB
848,"Redmi Note 13 Pro (Arctic White, 8GB RAM, 128GB Storage) | 1.5K AMOLED | 200MP Hi-Res Camera | Flagship 4nm SD 7s Gen 2 | 67W TurboCharge","24,999",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxOTc5MzIxMjY4NjYzMTkxOjE3MjQzOTg1NjU6c3BfYXRmX25leHQ6MzAwMTUyODEwNzQ0NzMyOjowOjo&url=%2FRedmi-Arctic-Storage-Flagship-TurboCharge%2Fdp%2FB0CRQFGKXG%2Fref%3Dsr_1_385_sspa%3Fcrid%3D1UO0Z6YYHREBN%26keywords%3Dphones%26qid%3D1724398565%26sprefix%3Dphone%252Caps%252C229%26sr%3D8-385-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Redmi,Android 13.0,8 GB,128 GB
849,"Samsung Galaxy S24 Ultra 5G AI Smartphone (Titanium Gray, 12GB, 1TB Storage)","1,59,999",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyODk0NTA0NzEzNjIzMzQ6MTcyNDM5ODQ2MzpzcF9hdGZfbmV4dDozMDAyNTQxNzkwNzUwMzI6OjA6Og&url=%2FSamsung-Galaxy-Smartphone-Titanium-Storage%2Fdp%2FB0CS6M53JV%2Fref%3Dsr_1_18_sspa%3Fcrid%3D1UO0Z6YYHREBN%26dib%3DeyJ2IjoiMSJ9.9KCD_tQSlDNGjh-M4z_UEtUgXXUiF2yeF1cQ6UtUZ_jM6CL66ablidO_mB_1TDoeHPiQkQe_PFFVTXVpYbosoNlirlxrTlGfoJVGfDkrQgNfYCS1RCed5Ukk95VISXByn2bGPNbY_vVUaAnqAzDHVulwLGSizOO9fV77JgUHpv-kc1cllUFT-6k7h1Am0PpY7L__dIE06uvgcd9Mw86szSCRTDXDd8jPz-AdWA2xRFQ.HtUx9ApZtBR7zqRUsb5Mmfl2aj5Ik4qLVwMERIduMZ8%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1724398463%26sprefix%3Dphone%252Caps%252C229%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Samsung,Android 14,12 GB,1024 GB
850,"Samsung Galaxy S24 Ultra 5G AI Smartphone (Titanium Gray, 12GB, 1TB Storage)","1,59,999",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxOTc5MzIxMjY4NjYzMTkxOjE3MjQzOTg1NjU6c3BfYXRmX25leHQ6MzAwMjU0MTc5MDc1MDMyOjowOjo&url=%2FSamsung-Galaxy-Smartphone-Titanium-Storage%2Fdp%2FB0CS6M53JV%2Fref%3Dsr_1_386_sspa%3Fcrid%3D1UO0Z6YYHREBN%26keywords%3Dphones%26qid%3D1724398565%26sprefix%3Dphone%252Caps%252C229%26sr%3D8-386-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Samsung,Android 14,12 GB,1024 GB
851,Apple iPhone 15 Pro Max (1 TB) - Natural Titanium,"1,89,400",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NjQ4NjMyMzc2NzY0Nzg3OjE3MjQzOTg1MDU6c3BfYXRmX25leHQ6MzAwMDU3NTk0NTQzMDMyOjowOjo&url=%2FApple-iPhone-15-Pro-Max%2Fdp%2FB0CHX9L7Y4%2Fref%3Dsr_1_146_sspa%3Fcrid%3D1UO0Z6YYHREBN%26dib%3DeyJ2IjoiMSJ9.GvbpWuM2ljzWyU33Yg--kOZqCB2OhesPfkIbnzA34M3XwzGA8ruTAt6E0qAI7Or69XS8WnUwx4pfHdCceAT5AtmxQ7J88-3zQLwZ-Y4dlctvWpQWXOrHl7J4I4eBJw1JegHS21D7E9fRcgVAbypQmFIpTkOoBWLy8uj_oDSAH9R7cYuZDlFEjNLsf5UjwIsAaqkkNm0t7mf62w-tZKcOwqh-ifrxJSILeJmD80EOS90.mftH1od5WBH1XufhVhRRN2fABTSzNby9phZtwNMVx8E%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1724398504%26sprefix%3Dphone%252Caps%252C229%26sr%3D8-146-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Apple,iOS,,1000 GB
852,Apple iPhone 15 Pro Max (1 TB) - Natural Titanium,"1,89,400",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxOTc5MzIxMjY4NjYzMTkxOjE3MjQzOTg1NjU6c3BfbXRmOjMwMDA1NzU5NDU0MzAzMjo6MDo6&url=%2FApple-iPhone-15-Pro-Max%2Fdp%2FB0CHX9L7Y4%2Fref%3Dsr_1_387_sspa%3Fcrid%3D1UO0Z6YYHREBN%26keywords%3Dphones%26qid%3D1724398565%26sprefix%3Dphone%252Caps%252C229%26sr%3D8-387-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Apple,iOS,,1000 GB
853,Apple iPhone 15 Plus (128 GB) - Black,"79,999",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTc4MDU5NzI0ODIwMjg3OjE3MjQzOTg1MjU6c3BfYXRmX25leHQ6MzAwMDU3NTk0NTQwMDMyOjowOjo&url=%2FApple-iPhone-15-Plus-128%2Fdp%2FB0CHXCR9CX%2Fref%3Dsr_1_209_sspa%3Fcrid%3D1UO0Z6YYHREBN%26dib%3DeyJ2IjoiMSJ9.0__QTMB-HT3KQAjVI57J-JsyhvuE1DgbAB1qsKHO7SM6b3xcegj5BOnyt9pnhs92LL4cmilwJziQd5Ir3nUtxhEHL4kfqPfR2zpTBQOFKIQvfQOLO9AuHdQach3lBZ6XiEPk-Uk3iHiEMXinGKT4G3RsFWsG7u2bv7qIwjD8XmTwrhMVa_SmGS-q9-A2oBT9gjbg99Nb2zhfWVtDVquEdc2-hzhwv6_lrMi7w8oYa74.se1D6mYGYcozG6AiO6HQ2EJG5DbGcx_Tcb31gO1gslM%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1724398525%26sprefix%3Dphone%252Caps%252C229%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Apple,iOS,,128 GB
854,Apple iPhone 15 Plus (128 GB) - Black,"79,999",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxOTc5MzIxMjY4NjYzMTkxOjE3MjQzOTg1NjU6c3BfbXRmOjMwMDA1NzU5NDU0MDAzMjo6MDo6&url=%2FApple-iPhone-15-Plus-128%2Fdp%2FB0CHXCR9CX%2Fref%3Dsr_1_388_sspa%3Fcrid%3D1UO0Z6YYHREBN%26keywords%3Dphones%26qid%3D1724398565%26sprefix%3Dphone%252Caps%252C229%26sr%3D8-388-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Apple,iOS,,128 GB
855,"(Refurbished) Samsung Galaxy Z Flip5 5G (Graphite, 8GB RAM, 512GB Storage)","93,499",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzUzODQxNDExNjIwNzUyOjE3MjQzOTg0NzM6c3BfbXRmOjMwMDI1NDA3ODA4MjUzMjo6MDo6&url=%2FRefurbished-Samsung-Galaxy-Graphite-Storage%2Fdp%2FB0CYZ5CVT8%2Fref%3Dsr_1_59_sspa%3Fcrid%3D1UO0Z6YYHREBN%26dib%3DeyJ2IjoiMSJ9.p-Xgje0bsmJju_70QkkdWdF9ksL7WfobG2iLs_iEN5GLGuJ_RJX-CrJMW4xKVt_t94YMcR0e2PSj5g4QXwZQ9ARScbh2EwMpNBbhYjLll8JHBUeIYobfPq4fOlQ-L22V6jDxuHhuhw7-T87SFdkk6bW-y5g0xRr4BchS1517ZHNioTtvYN53WgEAMJP7jtDbY_EcXtGQ-Eu2bB2p2uoUjwtON3hfQaKT4Ah4LzwKYRc.9SGKNVqpbUhdw7GUo0oCRxrzr7TkyMv0SVI_5ZkLRw0%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1724398473%26sprefix%3Dphone%252Caps%252C229%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Samsung,Android 13.0,8 GB,512 GB
856,"(Refurbished) Samsung Galaxy Z Flip5 5G (Graphite, 8GB RAM, 512GB Storage)","93,499",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxOTc5MzIxMjY4NjYzMTkxOjE3MjQzOTg1NjU6c3BfYnRmOjMwMDI1NDA3ODA4MjUzMjo6MDo6&url=%2FRefurbished-Samsung-Galaxy-Graphite-Storage%2Fdp%2FB0CYZ5CVT8%2Fref%3Dsr_1_389_sspa%3Fcrid%3D1UO0Z6YYHREBN%26keywords%3Dphones%26qid%3D1724398565%26sprefix%3Dphone%252Caps%252C229%26sr%3D8-389-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Samsung,Android 13.0,8 GB,512 GB
857,Apple iPhone 13 (128GB) - Green,"51,999",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDU2MjEzOTE2ODM1MDkwOjE3MjQzOTg0ODM6c3BfYnRmOjIwMDM1NTMzNDQwMzk4OjowOjo&url=%2FApple-iPhone-13-128GB-Green%2Fdp%2FB09V4B6K53%2Fref%3Dsr_1_101_sspa%3Fcrid%3D1UO0Z6YYHREBN%26dib%3DeyJ2IjoiMSJ9.7DcXJhtXFYKwOc4odBoVew82vdad9Ajv3KIQMEON2Jap8HLEm63mHbc88M21PqugwomDMbu_ZG3vpWMDJ4ReZOSxdWVNbgOP2mpwaC7NAQ35bTK0noBc_VHyPe3dohO8Bh4KSwBmOywz66ft_qDTrbhPvzR7V5nz2RxKTXVQxKvdH9W4r2YLp_dtMsGn1B-s8nEUK8gUPfEs1RuBiFBp2bGA4aAG3ATgRAG7rtz0dtM.p1it8niZqhSW5ZXExyiE2peWKgUzwEErW0VRSGwRg9s%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1724398483%26sprefix%3Dphone%252Caps%252C229%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Apple,iOS,,128 GB
858,Apple iPhone 13 (128GB) - Green,"51,999",https://www.amazon.in/Apple-iPhone-13-128GB-Green/dp/B09V4B6K53/ref=sr_1_263?crid=1UO0Z6YYHREBN&dib=eyJ2IjoiMSJ9.wQc_wKp-jVLlCiT3IEv22Ua0wUbzYJ-D2WaqzIgcFgKCDQErp0mUx_qQuGJx1vVCdEZgO1dBDBFl73EL260hrrVbC63QOhG9s8vS13_DoETUH7gCQ6xd8PbXs-73X7cWsL_2Rb9Wk0Z6edwWX6GJ-zzRnJXwnlG2ltRHhF_wk08WjYSRmY8A8zwKf8H4a9lyuYPIktjD8HN9ZZ-pkhP0V34_1SoTf-QCo5Qd6QjOQ3c.078D7pCauVAG8TGRe-AFPeQJAt-VaLbFauiI4sDE1mw&dib_tag=se&keywords=phones&qid=1724398540&sprefix=phone%2Caps%2C229&sr=8-263,Apple,iOS,,128 GB
859,Apple iPhone 13 (128GB) - Green,"51,999",https://www.amazon.in/Apple-iPhone-13-128GB-Green/dp/B09V4B6K53/ref=sr_1_277?crid=1UO0Z6YYHREBN&dib=eyJ2IjoiMSJ9.ZABlSNpYynU7wQSvglGpV19V9CfT_LJfxMmfmVPtKpVSbksHoDLI4Pf56bEvLQ3BKW1YGnyl6slWTzpFijKDOTUTMEhCQ2ckCR0lp9jkUnjICLBYqvLOhRcP7VnCqzjYJP-NYoRb9nwtN70NeW5RxshZyU1QdXv4lCuDFSMPknHMchYL4ojs0L9sp8EF1UUH-_gxN1zNyMN3SZXpr8DdpgjgPzxWIkKoTMjxyPSkimw.NbIDLh27YiQXf2_aqanVRJtOPE8NDxmYPpcIam74rtc&dib_tag=se&keywords=phones&qid=1724398545&sprefix=phone%2Caps%2C229&sr=8-277,Apple,iOS,,128 GB
860,Apple iPhone 13 (128GB) - Green,"51,999",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxOTc5MzIxMjY4NjYzMTkxOjE3MjQzOTg1NjU6c3BfYnRmOjIwMDM1NTMzNDQwMzk4OjowOjo&url=%2FApple-iPhone-13-128GB-Green%2Fdp%2FB09V4B6K53%2Fref%3Dsr_1_390_sspa%3Fcrid%3D1UO0Z6YYHREBN%26keywords%3Dphones%26qid%3D1724398565%26sprefix%3Dphone%252Caps%252C229%26sr%3D8-390-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Apple,iOS,,128 GB
861,Spigen Slim Armor Pro Back Cover Case Compatible with Samsung Galaxy Z Fold 6 (TPU + Poly Carbonate | Black),"6,099",https://aax-eu.amazon.in/x/c/JKpXabNQfSsrxG63FTNhPdIAAAGRfihVoAMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICDq5nEJ/https://www.amazon.in/Spigen-Compatible-Samsung-Galaxy-Carbonate/dp/B0CXVDKBZ7/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.3353ca56-2043-45f1-9c2e-99dccef31d9d%3Aamzn1.sym.3353ca56-2043-45f1-9c2e-99dccef31d9d&crid=1UO0Z6YYHREBN&cv_ct_cx=phones&dib=eyJ2IjoiMSJ9.VtWvhqV-6adSPAQeHfJyRQ.xrJvs7uxsVJM-lqgpXeGaiGZR68vKc_IbbGSaLbDyys&dib_tag=se&keywords=phones&pd_rd_i=B0CXVDKBZ7&pd_rd_r=87988a7b-359f-4ac0-b0fc-3cadba1b656a&pd_rd_w=9OEeu&pd_rd_wg=umB23&pf_rd_p=3353ca56-2043-45f1-9c2e-99dccef31d9d&pf_rd_r=N74NNGY3ERJHZ7ADN5YB&qid=1724398458&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=phone%2Caps%2C229&sr=1-1-f1821008-9dea-4812-b2b6-4a6e4a4f2d55,Spigen,,,
862,Spigen Slim Armor Pro Back Cover Case Compatible with Samsung Galaxy Z Fold 6 (TPU + Poly Carbonate | Black),"6,099",https://aax-eu.amazon.in/x/c/JBi_IaH1MWyuY0sNvsSih1UAAAGRfih94gMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICBjVOl7/https://www.amazon.in/Spigen-Compatible-Samsung-Galaxy-Carbonate/dp/B0CXVDKBZ7/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.0e800d3e-a8c4-466c-97dc-d089e27309f1%3Aamzn1.sym.0e800d3e-a8c4-466c-97dc-d089e27309f1&crid=1UO0Z6YYHREBN&cv_ct_cx=phones&dib=eyJ2IjoiMSJ9.VtWvhqV-6adSPAQeHfJyRQ.xrJvs7uxsVJM-lqgpXeGaiGZR68vKc_IbbGSaLbDyys&dib_tag=se&keywords=phones&pd_rd_i=B0CXVDKBZ7&pd_rd_r=fb674f53-8dc1-43c9-96b4-7674e2445e59&pd_rd_w=K0PhU&pd_rd_wg=nUN5f&pf_rd_p=0e800d3e-a8c4-466c-97dc-d089e27309f1&pf_rd_r=8A7E7Z4RWFKXPKV81B4Q&qid=1724398468&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=phone%2Caps%2C229&sr=1-33-06195d41-65bd-48f4-8e70-03d97b6094ec,Spigen,,,
863,Spigen Slim Armor Pro Back Cover Case Compatible with Samsung Galaxy Z Fold 6 (TPU + Poly Carbonate | Black),"6,099",https://aax-eu.amazon.in/x/c/JOsQmNXME8cg17AUc7fNGToAAAGRfiik0gMAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICCRJAlZ/https://www.amazon.in/Spigen-Compatible-Samsung-Galaxy-Carbonate/dp/B0CXVDKBZ7/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.0e800d3e-a8c4-466c-97dc-d089e27309f1%3Aamzn1.sym.0e800d3e-a8c4-466c-97dc-d089e27309f1&crid=1UO0Z6YYHREBN&cv_ct_cx=phones&dib=eyJ2IjoiMSJ9.VtWvhqV-6adSPAQeHfJyRQ.xrJvs7uxsVJM-lqgpXeGaiGZR68vKc_IbbGSaLbDyys&dib_tag=se&keywords=phones&pd_rd_i=B0CXVDKBZ7&pd_rd_r=5b3938a3-3508-4aae-8c5d-19d95a9d05a4&pd_rd_w=ckWiA&pd_rd_wg=FMb87&pf_rd_p=0e800d3e-a8c4-466c-97dc-d089e27309f1&pf_rd_r=ZEMXH66FPNAD69ABGRFB&qid=1724398478&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=phone%2Caps%2C229&sr=1-65-06195d41-65bd-48f4-8e70-03d97b6094ec,Spigen,,,
864,Spigen Slim Armor Pro Back Cover Case Compatible with Samsung Galaxy Z Fold 6 (TPU + Poly Carbonate | Black),"6,099",https://aax-eu.amazon.in/x/c/JMDAYxpZ5K71w-bpoSS40V0AAAGRfilH9QMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICBDWJPD/https://www.amazon.in/Spigen-Compatible-Samsung-Galaxy-Carbonate/dp/B0CXVDKBZ7/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.0e800d3e-a8c4-466c-97dc-d089e27309f1%3Aamzn1.sym.0e800d3e-a8c4-466c-97dc-d089e27309f1&crid=1UO0Z6YYHREBN&cv_ct_cx=phones&dib=eyJ2IjoiMSJ9.VtWvhqV-6adSPAQeHfJyRQ.xrJvs7uxsVJM-lqgpXeGaiGZR68vKc_IbbGSaLbDyys&dib_tag=se&keywords=phones&pd_rd_i=B0CXVDKBZ7&pd_rd_r=524e46f2-fee5-4bf3-8b39-4236ea0e0bfb&pd_rd_w=m5HPi&pd_rd_wg=jSknR&pf_rd_p=0e800d3e-a8c4-466c-97dc-d089e27309f1&pf_rd_r=7G3Q60N1QS6HS8S3SG41&qid=1724398520&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=phone%2Caps%2C229&sr=1-193-06195d41-65bd-48f4-8e70-03d97b6094ec,Spigen,,,
865,Spigen Slim Armor Pro Back Cover Case Compatible with Samsung Galaxy Z Fold 6 (TPU + Poly Carbonate | Black),"6,099",https://aax-eu.amazon.in/x/c/JAD32fMhy4WuDY81wMEOhFkAAAGRfimGKgMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICCjx_dS/https://www.amazon.in/Spigen-Compatible-Samsung-Galaxy-Carbonate/dp/B0CXVDKBZ7/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.0e800d3e-a8c4-466c-97dc-d089e27309f1%3Aamzn1.sym.0e800d3e-a8c4-466c-97dc-d089e27309f1&crid=1UO0Z6YYHREBN&cv_ct_cx=phones&dib=eyJ2IjoiMSJ9.VtWvhqV-6adSPAQeHfJyRQ.xrJvs7uxsVJM-lqgpXeGaiGZR68vKc_IbbGSaLbDyys&dib_tag=se&keywords=phones&pd_rd_i=B0CXVDKBZ7&pd_rd_r=0ae52a5f-d200-439e-ae1e-828e49ed53dc&pd_rd_w=xADya&pd_rd_wg=qUr0R&pf_rd_p=0e800d3e-a8c4-466c-97dc-d089e27309f1&pf_rd_r=KJPN0APW6H6JPDZZQJDX&qid=1724398536&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=phone%2Caps%2C229&sr=1-241-06195d41-65bd-48f4-8e70-03d97b6094ec,Spigen,,,
866,Spigen Slim Armor Pro Back Cover Case Compatible with Samsung Galaxy Z Fold 6 (TPU + Poly Carbonate | Black),"6,099",https://aax-eu.amazon.in/x/c/JISE7XtUcYur-kbt5RuWR6kAAAGRfimqMgMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICBuo9ww/https://www.amazon.in/Spigen-Compatible-Samsung-Galaxy-Carbonate/dp/B0CXVDKBZ7/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.0e800d3e-a8c4-466c-97dc-d089e27309f1%3Aamzn1.sym.0e800d3e-a8c4-466c-97dc-d089e27309f1&crid=1UO0Z6YYHREBN&cv_ct_cx=phones&dib=eyJ2IjoiMSJ9.VtWvhqV-6adSPAQeHfJyRQ.xrJvs7uxsVJM-lqgpXeGaiGZR68vKc_IbbGSaLbDyys&dib_tag=se&keywords=phones&pd_rd_i=B0CXVDKBZ7&pd_rd_r=0253b6bc-e442-43ee-a03b-f4495e715279&pd_rd_w=jtN9a&pd_rd_wg=gSHnl&pf_rd_p=0e800d3e-a8c4-466c-97dc-d089e27309f1&pf_rd_r=X4XM15ZMWP9D4YFDWGJE&qid=1724398545&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=phone%2Caps%2C229&sr=1-273-06195d41-65bd-48f4-8e70-03d97b6094ec,Spigen,,,
